"","SURVEY","SUBREGION","HAULJOIN","YEAR","STRATUM","AREA","DEPTH","LON","LAT","TEMP"
"322","GOA","WGOA",1166889,2003,"11",13681.241,52,196.9494,54.44421,6.4
"323","GOA","WGOA",1166890,2003,"11",13681.241,54,196.9061,54.33831,6.6
"324","GOA","WGOA",881308,1996,"11",13681.241,74,197.2474,54.18956,4.4
"325","GOA","WGOA",-2943,2007,"11",13681.241,79,195.41701,54.15355,3.7
"326","GOA","WGOA",-2945,2007,"11",13681.241,75,195.97141,53.87634,4.2
"327","GOA","WGOA",-4700,2009,"11",13681.241,87,195.6506,54.10264,3
"328","GOA","WGOA",-9771,2013,"11",13681.241,95,195.70588,54.37483,4.4
"329","GOA","WGOA",-2952,2007,"11",13681.241,94,196.2195,54.24745,2.7
"330","GOA","WGOA",-4708,2009,"11",13681.241,68,197.2834,54.23524,4.7
"331","GOA","WGOA",-2954,2007,"11",13681.241,73,195.92731,54.13281,3.4
"332","GOA","WGOA",-2956,2007,"11",13681.241,87,195.692,54.40206,3.3
"333","GOA","WGOA",-14094,2015,"11",13681.241,33,195.53092,54.40029,6.4
"334","GOA","WGOA",-14095,2015,"11",13681.241,75,196.05219,54.12118,5.3
"335","GOA","WGOA",1173442,2003,"11",13681.241,75,197.2715,54.16474,6.6
"336","GOA","WGOA",-2771,2007,"11",13681.241,97,198.3535,54.22347,3.7
"337","GOA","WGOA",-4777,2009,"11",13681.241,61,196.5957,54.64802,2.8
"338","GOA","WGOA",-2717,2007,"11",13681.241,80,197.4071,54.15909,3.5
"339","GOA","WGOA",-4778,2009,"11",13681.241,87,197.2881,54.48,4.1
"340","GOA","WGOA",1077891,2001,"11",13681.241,85,196.4274,53.98674,5.3
"341","GOA","WGOA",-5438,2009,"11",13681.241,64,195.01781,54.27265,4.1
"342","GOA","WGOA",979015,1999,"11",13681.241,58,195.1225,54.27282,3.6
"343","GOA","WGOA",1077671,2001,"11",13681.241,79,195.03375,54.00633,4.9
"344","GOA","WGOA",-14107,2015,"11",13681.241,75,197.21658,54.17748,6
"345","GOA","WGOA",1077677,2001,"11",13681.241,76,195.384,54.20139,4.9
"346","GOA","WGOA",-7393,2011,"11",13681.241,76,197.49302,54.1918,4.3
"347","GOA","WGOA",-13224,2005,"11",13681.241,94,195.70399,54.37499,5.2
"348","GOA","WGOA",-14005,2015,"11",13681.241,92,195.59147,54.39566,5.5
"349","GOA","WGOA",-7486,2011,"11",13681.241,79,197.40698,54.159,4.9
"350","GOA","WGOA",1166861,2003,"11",13681.241,75,195.7646,54.10983,6
"351","GOA","WGOA",979023,1999,"11",13681.241,65,197.5734,54.28348,3.1
"352","GOA","WGOA",979022,1999,"11",13681.241,75,197.4892,54.19218,2.9
"353","GOA","WGOA",-7372,2011,"11",13681.241,96,195.47993,54.19793,4.3
"354","GOA","WGOA",1173526,2003,"11",13681.241,76,196.01781,54.20229,6
"355","GOA","WGOA",-14013,2015,"11",13681.241,77,198.17946,54.33492,5.4
"356","GOA","WGOA",991300,1999,"11",13681.241,49,196.7776,54.66426,2.5
"357","GOA","WGOA",-9928,2013,"11",13681.241,52,196.97784,54.44624,5.1
"358","GOA","WGOA",1166869,2003,"11",13681.241,98,196.20171,54.49899,6
"359","GOA","WGOA",1166873,2003,"11",13681.241,81,196.87199,54.0916,6
"360","GOA","WGOA",1166874,2003,"11",13681.241,73,197.3479,54.2164,6.6
"361","GOA","WGOA",1173518,2003,"11",13681.241,75,195.2328,54.14185,6
"362","GOA","WGOA",1077685,2001,"11",13681.241,76,196.2647,53.95662,5.6
"363","GOA","WGOA",1077689,2001,"11",13681.241,61,196.9259,54.63546,4.9
"364","GOA","WGOA",1173522,2003,"11",13681.241,67,195.6853,54.44608,5.7
"365","GOA","WGOA",-2764,2007,"11",13681.241,82,196.6832,54.07972,3
"366","GOA","WGOA",-7378,2011,"11",13681.241,47,196.63828,54.69865,4.6
"367","GOA","WGOA",-2766,2007,"11",13681.241,75,197.3352,54.21108,3
"368","GOA","WGOA",-14436,2015,"11",13681.241,83,196.13975,53.96783,6.2
"369","GOA","WGOA",-4776,2009,"11",13681.241,74,196.3483,54.58274,3.2
"370","GOA","WGOA",1173441,2003,"11",13681.241,82,197.398,54.16328,6
"371","GOA","WGOA",1077948,2001,"11",13681.241,96,195.6636,53.87928,5.1
"372","GOA","WGOA",1077686,2001,"11",13681.241,95,196.5262,54.10255,5.4
"373","GOA","WGOA",-12911,2005,"11",13681.241,69,198.0952,54.32962,5.1
"374","GOA","WGOA",-9913,2013,"11",13681.241,89,195.75227,53.92456,5.2
"375","GOA","WGOA",-7390,2011,"11",13681.241,72,196.8733,54.19773,4.7
"376","GOA","WGOA",-7391,2011,"11",13681.241,70,197.26647,54.2352,4.8
"377","GOA","WGOA",-7481,2011,"11",13681.241,69,196.72813,54.23147,4.4
"378","GOA","WGOA",1077679,2001,"11",13681.241,92,195.7478,54.41589,4.6
"379","GOA","WGOA",985873,1999,"11",13681.241,56,195.1022,54.24198,3.6
"380","GOA","WGOA",-9920,2013,"11",13681.241,46,196.85404,54.42851,5.1
"381","GOA","WGOA",1077702,2001,"11",13681.241,86,196.9107,54.10977,5.3
"382","GOA","WGOA",-7485,2011,"11",13681.241,76,197.2492,54.17427,4.5
"383","GOA","WGOA",979021,1999,"11",13681.241,84,196.9394,54.08203,3.7
"384","GOA","WGOA",-2705,2007,"11",13681.241,93,195.70509,54.29927,3
"385","GOA","WGOA",1166862,2003,"11",13681.241,70,195.8036,54.24223,6.1
"386","GOA","WGOA",881305,1996,"11",13681.241,89,196.4445,54.11284,4.3
"387","GOA","WGOA",-5441,2009,"11",13681.241,95,195.77071,53.96276,3.4
"388","GOA","WGOA",-7451,2011,"11",13681.241,85,196.07837,54.40592,4.3
"389","GOA","WGOA",-7452,2011,"11",13681.241,81,195.9867,54.5033,4.9
"390","GOA","WGOA",-7453,2011,"11",13681.241,96,196.24288,54.53592,4.5
"391","GOA","WGOA",1180691,2003,"11",13681.241,92,197.9597,54.12759,5.9
"392","GOA","WGOA",-7369,2011,"11",13681.241,89,195.29558,54.10157,4.2
"393","GOA","WGOA",-9921,2013,"11",13681.241,88,196.58984,54.29044,5.1
"394","GOA","WGOA",1166872,2003,"11",13681.241,92,196.2509,54.01943,6.2
"395","GOA","WGOA",-2951,2007,"11",13681.241,94,196.4308,54.20274,2.7
"396","GOA","WGOA",-12589,2005,"11",13681.241,98,196.1801,54.4978,5.2
"397","GOA","WGOA",1077950,2001,"11",13681.241,59,195.05589,54.25437,4.9
"398","GOA","WGOA",1077951,2001,"11",13681.241,94,195.6698,54.19773,4.8
"399","GOA","WGOA",-4713,2009,"11",13681.241,64,196.90649,54.27242,4.4
"400","GOA","WGOA",1077954,2001,"11",13681.241,99,196.6635,54.51418,4.9
"401","GOA","WGOA",-13226,2005,"11",13681.241,47,196.0123,54.60527,5.1
"402","GOA","WGOA",-9768,2013,"11",13681.241,92,195.31676,54.10099,4.6
"403","GOA","WGOA",-4793,2009,"11",13681.241,75,198.1806,54.33408,3.2
"404","GOA","WGOA",-2950,2007,"11",13681.241,98,196.4991,54.08577,3.9
"405","GOA","WGOA",-12586,2005,"11",13681.241,93,195.7623,54.40795,5.1
"406","GOA","WGOA",-12590,2005,"11",13681.241,84,196.5239,53.95332,5.4
"407","GOA","WGOA",-14446,2015,"11",13681.241,71,196.86862,54.63721,8
"408","GOA","WGOA",881330,1996,"11",13681.241,88,195.7862,53.95362,4.1
"409","GOA","WGOA",881331,1996,"11",13681.241,86,195.6988,54.1194,3.9
"410","GOA","WGOA",1077675,2001,"11",13681.241,65,195.09129,54.3915,4.6
"411","GOA","WGOA",1180674,2003,"11",13681.241,92,196.3452,54.24648,6.1
"412","GOA","WGOA",-4792,2009,"11",13681.241,69,198.0938,54.32969,3.2
"413","GOA","WGOA",-7368,2011,"11",13681.241,76,195.05873,54.02402,4.3
"414","GOA","WGOA",-4765,2009,"11",13681.241,86,195.03619,53.95263,3.8
"415","GOA","WGOA",1077683,2001,"11",13681.241,75,195.77769,54.12803,4.7
"416","GOA","WGOA",-9773,2013,"11",13681.241,68,196.87799,54.6381,4.6
"417","GOA","WGOA",-13232,2005,"11",13681.241,58,197.11391,54.50993,5.6
"418","GOA","WGOA",1166865,2003,"11",13681.241,69,195.92239,54.26823,6
"419","GOA","WGOA",1173524,2003,"11",13681.241,80,196.0088,54.50086,6.1
"420","GOA","WGOA",-7364,2011,"11",13681.241,91,195.73687,53.8203,4.3
"421","GOA","WGOA",-7365,2011,"11",13681.241,93,195.58878,53.81102,4.3
"422","GOA","WGOA",-4716,2009,"11",13681.241,64,197.0083,54.52045,3.8
"423","GOA","WGOA",1180687,2003,"11",13681.241,73,196.70731,54.21016,6.5
"424","GOA","WGOA",-7439,2011,"11",13681.241,95,195.6702,53.88263,4.4
"425","GOA","WGOA",1180675,2003,"11",13681.241,81,195.3475,54.20415,6.1
"426","GOA","WGOA",881685,1996,"11",13681.241,75,195.8951,54.29314,4.1
"427","GOA","WGOA",1166859,2003,"11",13681.241,99,195.4814,54.28652,6.1
"428","GOA","WGOA",991293,1999,"11",13681.241,79,196.0616,54.45256,3
"429","GOA","WGOA",-4712,2009,"11",13681.241,65,196.9847,54.25488,3.7
"430","GOA","WGOA",-7376,2011,"11",13681.241,96,196.576,54.28505,4.3
"431","GOA","WGOA",-4718,2009,"11",13681.241,77,197.0708,54.61623,3.4
"432","GOA","WGOA",-9778,2013,"11",13681.241,69,197.29373,54.23874,4.5
"433","GOA","WGOA",-7484,2011,"11",13681.241,69,196.93768,54.2072,4.7
"434","GOA","WGOA",-2701,2007,"11",13681.241,61,195.1183,54.27263,4
"435","GOA","WGOA",991294,1999,"11",13681.241,90,196.6572,54.40025,2.9
"436","GOA","WGOA",-12588,2005,"11",13681.241,80,196.061,54.45261,5.2
"437","GOA","WGOA",-7389,2011,"11",13681.241,74,196.75577,54.11542,4.2
"438","GOA","WGOA",1077673,2001,"11",13681.241,91,195.1693,54.07743,4.8
"439","GOA","WGOA",-14450,2015,"11",13681.241,76,197.21344,54.68097,5.8
"440","GOA","WGOA",1180686,2003,"11",13681.241,68,196.72681,54.25416,6.6
"441","GOA","WGOA",1180673,2003,"11",13681.241,80,196.2668,54.15907,6.1
"442","GOA","WGOA",-7367,2011,"11",13681.241,98,195.39918,53.94232,4.5
"443","GOA","WGOA",991292,1999,"11",13681.241,92,195.5886,54.22529,3.5
"444","GOA","WGOA",-14431,2015,"11",13681.241,93,195.2866,54.10181,6
"445","GOA","WGOA",-13231,2005,"11",13681.241,85,197.08299,54.65934,4.9
"446","GOA","WGOA",-12591,2005,"11",13681.241,80,196.27499,54.16003,5.3
"447","GOA","WGOA",-12592,2005,"11",13681.241,81,196.2411,54.40757,5.2
"448","GOA","WGOA",-4715,2009,"11",13681.241,78,196.6597,54.66658,2.9
"449","GOA","WGOA",-7449,2011,"11",13681.241,71,195.80292,54.2422,4.1
"450","GOA","WGOA",1180685,2003,"11",13681.241,88,196.5894,54.28948,6.2
"451","GOA","WGOA",-7482,2011,"11",13681.241,60,196.87267,54.2832,4.8
"452","GOA","WGOA",1173534,2003,"11",13681.241,78,197.0829,54.08294,6
"453","GOA","WGOA",-13225,2005,"11",13681.241,83,195.448,54.3593,5.2
"454","GOA","WGOA",-7443,2011,"11",13681.241,82,195.11987,54.0276,4.4
"455","GOA","WGOA",-14105,2015,"11",13681.241,52,196.9783,54.46304,6.8
"456","GOA","WGOA",-2765,2007,"11",13681.241,84,196.98511,54.09159,3.1
"457","GOA","WGOA",-14437,2015,"11",13681.241,76,196.00031,54.06871,5.8
"458","GOA","WGOA",-7448,2011,"11",13681.241,99,195.59987,54.20222,4.3
"459","GOA","WGOA",991296,1999,"11",13681.241,87,196.3583,54.13032,3.9
"460","GOA","WGOA",-4791,2009,"11",13681.241,93,197.95869,54.12773,3.6
"461","GOA","WGOA",1077701,2001,"11",13681.241,94,196.23669,53.99731,5.6
"462","GOA","WGOA",1173533,2003,"11",13681.241,98,196.7704,53.99392,6.2
"463","GOA","WGOA",881687,1996,"11",13681.241,88,196.6056,53.93642,4.7
"464","GOA","WGOA",-13227,2005,"11",13681.241,98,196.6703,53.96416,5.1
"465","GOA","WGOA",1077674,2001,"11",13681.241,95,195.39169,53.97612,4.9
"466","GOA","WGOA",991298,1999,"11",13681.241,72,196.8716,54.19867,3.2
"467","GOA","WGOA",991299,1999,"11",13681.241,58,196.9092,54.64213,2.7
"468","GOA","WGOA",1180678,2003,"11",13681.241,92,195.6976,54.38677,6.1
"469","GOA","WGOA",1180677,2003,"11",13681.241,73,195.9209,54.20858,6.1
"470","GOA","WGOA",-14287,2015,"11",13681.241,43,197.61661,54.42005,6.5
"471","GOA","WGOA",881684,1996,"11",13681.241,70,196.043,54.05299,4.1
"472","GOA","WGOA",-7483,2011,"11",13681.241,64,196.9869,54.25453,5.1
"473","GOA","WGOA",-4705,2009,"11",13681.241,91,196.5009,54.21594,3.5
"474","GOA","WGOA",-13248,2005,"11",13681.241,88,197.26241,54.67487,5.3
"475","GOA","WGOA",881584,1996,"11",13681.241,83,195.5162,54.1336,4
"476","GOA","WGOA",-9777,2013,"11",13681.241,49,197.45338,54.44269,4.4
"477","GOA","WGOA",-9770,2013,"11",13681.241,88,195.54552,54.14625,5.3
"478","GOA","WGOA",-13230,2005,"11",13681.241,76,196.6702,54.62319,5.1
"479","GOA","WGOA",1173532,2003,"11",13681.241,81,196.6671,54.10341,6.2
"480","GOA","WGOA",-7441,2011,"11",13681.241,98,195.62527,54.04028,4.4
"481","GOA","WGOA",-12587,2005,"11",13681.241,34,195.727,54.52757,5.4
"482","GOA","WGOA",1180688,2003,"11",13681.241,72,197.1821,54.18168,6.4
"483","GOA","WGOA",1180681,2003,"11",13681.241,90,196.2412,54.42504,5.9
"484","GOA","WGOA",-4710,2009,"11",13681.241,69,197.05231,54.19447,4.4
"485","GOA","WGOA",991291,1999,"11",13681.241,75,195.8992,54.0141,3.8
"486","GOA","WGOA",991295,1999,"11",13681.241,91,196.3661,54.24245,3.1
"487","GOA","WGOA",1180676,2003,"11",13681.241,79,195.2691,54.30353,6.2
"488","GOA","WGOA",-7442,2011,"11",13681.241,96,195.53227,54.06192,4.4
"489","GOA","WGOA",881585,1996,"11",13681.241,90,195.6792,53.80493,4.3
"490","GOA","WGOA",1180680,2003,"11",13681.241,81,196.05009,54.44479,6
"491","GOA","WGOA",-4782,2009,"12",6875.823,83,198.0813,55.18683,3
"492","GOA","WGOA",1180792,2003,"12",6875.823,76,200.8521,55.65112,6
"493","GOA","WGOA",-9785,2013,"12",6875.823,74,197.98518,55.06018,4.3
"494","GOA","WGOA",-13251,2005,"12",6875.823,35,198.0619,54.98818,6
"495","GOA","WGOA",881571,1996,"12",6875.823,23,198.4355,55.54851,5.1
"496","GOA","WGOA",-4783,2009,"12",6875.823,29,198.4538,55.55535,4.6
"497","GOA","WGOA",-12947,2005,"12",6875.823,69,200.46091,55.55289,5
"498","GOA","WGOA",-7385,2011,"12",6875.823,35,198.94872,55.32977,5.4
"499","GOA","WGOA",-4779,2009,"12",6875.823,47,196.9268,54.80078,3.2
"500","GOA","WGOA",1180696,2003,"12",6875.823,25,197.3152,54.91872,6.6
"501","GOA","WGOA",-12907,2005,"12",6875.823,92,197.1678,54.70632,4.8
"502","GOA","WGOA",-12621,2005,"12",6875.823,92,199.399,55.51556,5.1
"503","GOA","WGOA",881570,1996,"12",6875.823,88,197.812,54.9958,4.3
"504","GOA","WGOA",-9951,2013,"12",6875.823,27,198.52217,55.58805,3.8
"505","GOA","WGOA",-9950,2013,"12",6875.823,79,198.06973,55.20265,3.7
"506","GOA","WGOA",991315,1999,"12",6875.823,85,198.091,55.19365,2
"507","GOA","WGOA",1077957,2001,"12",6875.823,66,197.466,55.19706,4.3
"508","GOA","WGOA",-4780,2009,"12",6875.823,34,196.8374,55.04902,3.8
"509","GOA","WGOA",-12909,2005,"12",6875.823,98,196.7086,54.78451,5
"510","GOA","WGOA",881567,1996,"12",6875.823,46,197.1487,54.86324,5
"511","GOA","WGOA",881566,1996,"12",6875.823,89,196.6989,54.7905,4
"512","GOA","WGOA",-12616,2005,"12",6875.823,87,200.1687,55.59042,4.6
"513","GOA","WGOA",-14299,2015,"12",6875.823,70,199.48116,55.40563,5.9
"514","GOA","WGOA",-5442,2009,"12",6875.823,68,197.2486,54.75115,3.7
"515","GOA","WGOA",-12948,2005,"12",6875.823,56,200.4713,55.64074,5.3
"516","GOA","WGOA",1166879,2003,"12",6875.823,67,198.0331,55.21029,5.3
"517","GOA","WGOA",-4722,2009,"12",6875.823,95,198.1967,55.22058,3
"518","GOA","WGOA",1180698,2003,"12",6875.823,69,197.48441,55.02985,6.3
"519","GOA","WGOA",-7383,2011,"12",6875.823,28,198.5445,55.5866,6.1
"520","GOA","WGOA",-12908,2005,"12",6875.823,45,197.27409,54.84253,5.5
"521","GOA","WGOA",1180697,2003,"12",6875.823,18,197.3465,54.95121,6.7
"522","GOA","WGOA",-2728,2007,"12",6875.823,97,198.37981,55.31113,2.5
"523","GOA","WGOA",-9953,2013,"12",6875.823,49,199.18396,55.40608,4.3
"524","GOA","WGOA",881317,1996,"12",6875.823,36,198.4954,55.47765,4.1
"525","GOA","WGOA",-14108,2015,"12",6875.823,85,197.02983,54.82622,5.4
"526","GOA","WGOA",1173538,2003,"12",6875.823,43,197.49561,54.82027,6
"527","GOA","WGOA",-4719,2009,"12",6875.823,87,197.0869,54.7191,3
"528","GOA","WGOA",-14302,2015,"12",6875.823,40,198.65751,55.32931,6.1
"529","GOA","WGOA",-9952,2013,"12",6875.823,68,198.49582,55.28192,4.1
"530","GOA","WGOA",-4720,2009,"12",6875.823,66,197.33,54.77468,3.4
"531","GOA","WGOA",991316,1999,"12",6875.823,57,198.4412,55.48677,2.5
"532","GOA","WGOA",1078175,2001,"12",6875.823,92,196.8725,54.83119,4.3
"533","GOA","WGOA",-2730,2007,"12",6875.823,56,198.99519,55.34425,3.8
"534","GOA","WGOA",979049,1999,"12",6875.823,35,200.4811,55.70858,3.4
"535","GOA","WGOA",-13274,2005,"12",6875.823,38,200.4333,55.62971,6.4
"536","GOA","WGOA",979034,1999,"12",6875.823,97,196.7044,54.78436,2.6
"537","GOA","WGOA",-4781,2009,"12",6875.823,91,198.00121,54.97578,3.9
"538","GOA","WGOA",881572,1996,"12",6875.823,54,198.7367,55.30943,4.5
"539","GOA","WGOA",-14449,2015,"12",6875.823,40,197.43555,54.81978,8.1
"540","GOA","WGOA",-9783,2013,"12",6875.823,22,197.43254,54.90042,5
"541","GOA","WGOA",-14303,2015,"12",6875.823,28,198.44153,55.54408,7.8
"542","GOA","WGOA",-9784,2013,"12",6875.823,18,197.34558,54.95221,5.8
"543","GOA","WGOA",1166882,2003,"12",6875.823,66,198.8223,55.28201,6.2
"544","GOA","WGOA",-12946,2005,"12",6875.823,72,199.7466,55.53019,5.3
"545","GOA","WGOA",1077956,2001,"12",6875.823,91,197.51981,55.14951,4.4
"546","GOA","WGOA",-5023,2009,"12",6875.823,69,200.5096,55.73461,3.9
"547","GOA","WGOA",1180695,2003,"12",6875.823,38,196.9557,54.75272,6.1
"548","GOA","WGOA",881725,1996,"12",6875.823,92,200.5642,55.75056,3.9
"549","GOA","WGOA",1166876,2003,"12",6875.823,28,197.42709,55.24421,5.6
"550","GOA","WGOA",-13250,2005,"12",6875.823,52,197.4646,55.0081,5.5
"551","GOA","WGOA",-10571,2013,"12",6875.823,42,199.8718,55.42645,4.7
"552","GOA","WGOA",1173541,2003,"12",6875.823,78,196.76241,54.78809,5.5
"553","GOA","WGOA",-14448,2015,"12",6875.823,46,196.92549,54.79919,9.1
"554","GOA","WGOA",1166910,2003,"12",6875.823,98,200.76151,55.77898,5.8
"555","GOA","WGOA",-7382,2011,"12",6875.823,33,198.48183,55.55498,5.9
"556","GOA","WGOA",-14223,2015,"12",6875.823,44,200.65276,55.84811,7
"557","GOA","WGOA",-4721,2009,"12",6875.823,82,197.836,55.09388,2.4
"558","GOA","WGOA",-7380,2011,"12",6875.823,85,198.18583,55.19378,3.2
"559","GOA","WGOA",-14113,2015,"12",6875.823,95,199.39994,55.50908,5.4
"560","GOA","WGOA",-13276,2005,"12",6875.823,99,200.8313,55.7889,4.9
"561","GOA","WGOA",-13277,2005,"12",6875.823,91,200.8537,55.57281,4.8
"562","GOA","WGOA",-12615,2005,"12",6875.823,29,199.9756,55.70643,6.5
"563","GOA","WGOA",-2983,2007,"12",6875.823,82,200.0546,55.48465,2.5
"564","GOA","WGOA",-9827,2013,"12",6875.823,99,200.23968,55.67781,4.6
"565","GOA","WGOA",1173546,2003,"12",6875.823,50,200.0083,55.67958,5.7
"566","GOA","WGOA",985900,1999,"12",6875.823,34,199.6245,55.59292,3.1
"567","GOA","WGOA",-14224,2015,"12",6875.823,68,200.74108,55.85326,6
"568","GOA","WGOA",-5022,2009,"12",6875.823,87,199.5685,55.49516,4.7
"569","GOA","WGOA",1166881,2003,"12",6875.823,62,198.7395,55.31005,6.3
"570","GOA","WGOA",-12921,2005,"12",6875.823,81,198.3492,55.45538,5
"571","GOA","WGOA",985895,1999,"12",6875.823,39,198.7452,55.32865,3.2
"572","GOA","WGOA",-2731,2007,"12",6875.823,43,199.1021,55.48765,5
"573","GOA","WGOA",881313,1996,"12",6875.823,41,196.929,54.90883,6
"574","GOA","WGOA",-2982,2007,"12",6875.823,91,200.1676,55.80875,3.1
"575","GOA","WGOA",-12599,2005,"12",6875.823,29,197.4429,55.05811,5.7
"576","GOA","WGOA",-4744,2009,"12",6875.823,95,200.9854,55.52738,2.8
"577","GOA","WGOA",-12622,2005,"12",6875.823,25,199.2888,55.53761,6.7
"578","GOA","WGOA",-2724,2007,"12",6875.823,90,196.8972,54.8233,3.5
"579","GOA","WGOA",-2960,2007,"12",6875.823,48,197.1796,54.87043,4.5
"580","GOA","WGOA",-2977,2007,"12",6875.823,95,198.24609,55.3054,2.8
"581","GOA","WGOA",979039,1999,"12",6875.823,44,199.3866,55.40115,2.5
"582","GOA","WGOA",-14111,2015,"12",6875.823,57,199.161,55.44592,5.8
"583","GOA","WGOA",-13272,2005,"12",6875.823,53,200.2325,55.62384,6.1
"584","GOA","WGOA",-12920,2005,"12",6875.823,61,198.4686,55.47359,5.3
"585","GOA","WGOA",-3003,2007,"12",6875.823,88,200.9639,55.57551,3.7
"586","GOA","WGOA",-2727,2007,"12",6875.823,80,197.9763,54.99496,3.8
"587","GOA","WGOA",881315,1996,"12",6875.823,71,197.8443,55.04977,4.4
"588","GOA","WGOA",1173454,2003,"12",6875.823,85,200.54311,55.77047,5.3
"589","GOA","WGOA",1173455,2003,"12",6875.823,63,200.77991,55.85596,6
"590","GOA","WGOA",-7462,2011,"12",6875.823,55,200.01687,55.65223,5.1
"591","GOA","WGOA",-12623,2005,"12",6875.823,97,200.8969,55.78413,4.8
"592","GOA","WGOA",-7379,2011,"12",6875.823,72,196.89013,55.01288,4.5
"593","GOA","WGOA",-14301,2015,"12",6875.823,26,199.03866,55.42345,6.4
"594","GOA","WGOA",-2959,2007,"12",6875.823,46,197.6024,54.98371,3.6
"595","GOA","WGOA",-5447,2009,"12",6875.823,26,197.3857,54.88499,4.8
"596","GOA","WGOA",-5448,2009,"12",6875.823,84,198.0835,55.20031,3
"597","GOA","WGOA",881724,1996,"12",6875.823,92,200.766,55.55599,4.1
"598","GOA","WGOA",-4741,2009,"12",6875.823,47,198.82401,55.30809,4.7
"599","GOA","WGOA",-3002,2007,"12",6875.823,97,200.9024,55.75434,4
"600","GOA","WGOA",-4740,2009,"12",6875.823,51,199.1757,55.40507,3.9
"601","GOA","WGOA",881303,1996,"12",6875.823,30,200.3496,55.80263,5.2
"602","GOA","WGOA",1077977,2001,"12",6875.823,27,199.9525,55.7074,5.6
"603","GOA","WGOA",1173539,2003,"12",6875.823,97,196.94099,54.87815,5.6
"604","GOA","WGOA",1166880,2003,"12",6875.823,50,198.998,55.34581,6
"605","GOA","WGOA",1180705,2003,"12",6875.823,32,198.49879,55.55373,6.7
"606","GOA","WGOA",-14109,2015,"12",6875.823,97,197.19182,54.73928,5.4
"607","GOA","WGOA",1078000,2001,"12",6875.823,69,200.9433,55.83843,5.1
"608","GOA","WGOA",881312,1996,"12",6875.823,86,197.0797,54.76919,4.3
"609","GOA","WGOA",881517,1996,"12",6875.823,65,200.7534,55.86799,5
"610","GOA","WGOA",-5443,2009,"12",6875.823,43,196.9659,54.75306,3.6
"611","GOA","WGOA",881314,1996,"12",6875.823,40,197.4868,54.83244,5.9
"612","GOA","WGOA",-2987,2007,"12",6875.823,90,201.0522,55.50708,3.3
"613","GOA","WGOA",1166908,2003,"12",6875.823,92,200.0014,55.75628,5.2
"614","GOA","WGOA",-12602,2005,"12",6875.823,37,198.834,55.33069,5.4
"615","GOA","WGOA",-5445,2009,"12",6875.823,47,197.09599,54.85986,3.9
"616","GOA","WGOA",-2999,2007,"12",6875.823,42,200.48129,55.71645,3.5
"617","GOA","WGOA",-4805,2009,"12",6875.823,67,200.3889,55.52996,3
"618","GOA","WGOA",-2998,2007,"12",6875.823,58,200.4706,55.64091,3.5
"619","GOA","WGOA",979035,1999,"12",6875.823,91,196.9839,55.00741,2.7
"620","GOA","WGOA",-2979,2007,"12",6875.823,38,199.6356,55.59422,4.9
"621","GOA","WGOA",1166875,2003,"12",6875.823,98,197.0385,54.72565,5.7
"622","GOA","WGOA",-12918,2005,"12",6875.823,35,198.43941,55.52643,5.6
"623","GOA","WGOA",-2790,2007,"12",6875.823,74,198.7027,55.2575,2.9
"624","GOA","WGOA",881316,1996,"12",6875.823,92,198.1696,55.25527,3.9
"625","GOA","WGOA",-7461,2011,"12",6875.823,92,200.1716,55.81118,4.2
"626","GOA","WGOA",-7743,2011,"12",6875.823,70,200.51403,55.73528,4.4
"627","GOA","WGOA",-7460,2011,"12",6875.823,46,200.2282,55.84063,4.9
"628","GOA","WGOA",1078151,2001,"12",6875.823,45,197.4787,54.82735,4.9
"629","GOA","WGOA",1173537,2003,"12",6875.823,23,197.4292,54.90079,6
"630","GOA","WGOA",1078176,2001,"12",6875.823,72,199.7485,55.53057,4.7
"631","GOA","WGOA",1173431,2003,"12",6875.823,84,198.49091,55.29053,5.3
"632","GOA","WGOA",985894,1999,"12",6875.823,24,197.3661,55.22912,2.4
